Open Time,Open Price,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Close Return
1606334400000,0.944,0.9507,0.8705,0.895,1156827.6,1606348799999,1050214.158304,7484,424372.8,386125.9,-0.05240868
1606348800000,0.8944,0.9325,0.632,0.7933,3582165.5,1606363199999,2806132.19935,12095,1617189.6,1259992.6,-0.11363128
1606363200000,0.7928,0.8044,0.7289,0.7406,2154828.3,1606377599999,1656768.6554299996,9835,1151224.0,884619.2,-0.06643136
1606377600000,0.7381,0.8045,0.67,0.7888,2914462.6,1606391999999,2165342.384674,8159,1378134.0,1028180.0,0.06508237
1606392000000,0.7873,0.81,0.7501,0.7658,1117480.8,1606406399999,872529.509126,6104,565265.0,442230.9,-0.02915822
1606406400000,0.7659,0.7815,0.7133,0.7417,1167635.7,1606420799999,867184.5034950002,5590,644814.9,479173.8,-0.03147036
1606420800000,0.7407,0.82,0.74,0.7955,916064.2,1606435199999,709652.247831,4279,437132.6,338516.7,0.07253607
1606435200000,0.7971,0.83,0.7577,0.7662,1642750.2,1606449599999,1299133.3077709998,5887,710572.6,563607.5,-0.03683218
1606449600000,0.7711,0.7839,0.7563,0.7596,545729.2,1606463999999,421189.329331,2629,323926.4,250456.1,-0.00861394
1606464000000,0.7604,0.7617,0.7,0.7113,1601468.2,1606478399999,1159647.306043,7938,905176.9,656359.8,-0.0635860999999999
1606478400000,0.7127,0.7689,0.7118,0.7146,1563790.9,1606492799999,1150302.319606,5740,839123.6,618185.4,0.00463939
1606492800000,0.7147,0.7584,0.7124,0.7581,595872.0,1606507199999,439622.299132,2981,375477.6,276876.9,0.06087322
1606507200000,0.7596,0.7763,0.7536,0.7722,294834.7,1606521599999,225862.094009,2046,150249.1,115078.4,0.01859913
1606521600000,0.7722,0.7797,0.7414,0.7487,929708.5,1606535999999,705652.113118,3420,210604.3,159596.8,-0.03043253
1606536000000,0.7509,0.7542,0.7412,0.75,378555.1,1606550399999,283122.090968,1973,153254.7,114647.1,0.00173634
1606550400000,0.75,0.8069,0.7415,0.7867,759357.0,1606564799999,584554.0059529999,3360,333733.9,257807.7,0.04893333
1606564800000,0.7884,0.8103,0.77,0.8036,788457.1,1606579199999,624359.76332,3834,422223.5,334768.3,0.02148214
1606579200000,0.8038,0.8198,0.787,0.7986,437773.0,1606593599999,352672.177358,2258,198438.9,160136.6,-0.006222
1606593600000,0.7983,0.8082,0.7852,0.7945,229184.5,1606607999999,182324.876955,1262,129388.6,102897.3,-0.00513398
1606608000000,0.7961,0.8052,0.7875,0.8,104272.2,1606622399999,82828.348187,718,49441.1,39288.2,0.00692259
1606622400000,0.8027,0.8046,0.7829999999999999,0.7927,155802.6,1606636799999,123304.644308,1222,93086.8,73687.5,-0.009125
1606636800000,0.7927,0.831,0.7905,0.8269,1097211.9,1606651199999,894750.0061809998,4406,636694.6,518943.8,0.04314369
1606651200000,0.8278,0.8305,0.8048,0.8199,469393.6,1606665599999,384282.087377,2095,251473.2,205845.2,-0.00846535
1606665600000,0.8199,0.8214,0.7974,0.7979,446628.7,1606679999999,361051.661906,2913,246548.9,199240.9,-0.02683254
1606680000000,0.7986,0.838,0.7972,0.83,953430.2,1606694399999,778735.289589,5214,700946.0,572674.3,0.04023061
1606694400000,0.8307,0.8571,0.8246,0.8455,940850.1,1606708799999,792276.5550470002,4396,444863.0,374609.1,0.0186747
1606708800000,0.8416,0.8416,0.82,0.828,290354.2,1606723199999,241291.976108,1372,146278.3,121387.9,-0.02069781
1606723200000,0.8296,0.8498,0.8118,0.8431,593230.1,1606737599999,492045.72732,2513,265113.3,220528.5,0.01823671
1606737600000,0.8435,0.8552,0.8270000000000001,0.8377,943046.2,1606751999999,793863.681109,3261,496925.1,418437.8,-0.00640493
1606752000000,0.8377,0.8628,0.8317,0.8399,547602.6,1606766399999,464558.695565,2363,330922.2,280863.0,0.00262624
1606766400000,0.84,0.8693,0.835,0.8579,409419.0,1606780799999,348731.238814,2022,135615.3,115943.6,0.02143112
1606780800000,0.858,0.8668,0.8363,0.8370000000000001,212017.2,1606795199999,180074.892874,1423,98932.6,84194.6,-0.02436181
1606795200000,0.8394,0.8982,0.8371,0.8969,854242.9,1606809599999,742964.113073,3520,506947.4,442518.2,0.07156511
1606809600000,0.8967,0.9057,0.8440000000000001,0.8747,858642.0,1606823999999,764300.630979,4789,430023.6,382784.3,-0.02475192
1606824000000,0.8734,0.8858,0.8126,0.8637,1390209.7,1606838399999,1165947.418098,6025,606535.0,508476.9,-0.01257574
1606838400000,0.8636,0.8814,0.833,0.8782,840211.9,1606852799999,720246.361239,4646,384254.5,329665.0,0.01678824
1606852800000,0.8776,0.9377,0.8747,0.8952,816339.3,1606867199999,735945.290971,4627,416189.6,375831.9,0.01935778
1606867200000,0.8943,0.96,0.8633,0.9052,1246850.8,1606881599999,1120390.589365,5346,647982.7,583979.5,0.01117069
1606881600000,0.9048,0.952,0.8903,0.9425,922694.9,1606895999999,849385.418984,4485,454646.3,418306.8,0.04120636
1606896000000,0.9425,0.9685,0.923,0.9449,727839.5,1606910399999,690274.70019,4482,328035.4,311584.7,0.00254642
1606910400000,0.9461,0.9844,0.9295,0.9722,1671770.0,1606924799999,1610154.7199030004,6553,875849.8,845839.0,0.02889195
1606924800000,0.9734,1.0142,0.952,0.9861,1653458.1,1606939199999,1639482.740223,7056,819032.2,813026.8,0.01429747
1606939200000,0.9863,1.0045,0.9768,0.9854,503600.4,1606953599999,498869.974333,3017,238748.5,236675.5,-0.00070987
1606953600000,0.987,1.0701,0.9844,1.0655,1526229.5,1606967999999,1567556.936535,7233,687602.5,705655.5,0.08128679
1606968000000,1.0654,1.0857,1.0197,1.0224,1772810.6,1606982399999,1862699.697072,7984,890595.3,935882.4,-0.04045049
1606982400000,1.0222,1.0492,1.0049,1.0316,1292213.1,1606996799999,1328367.516442,5275,706039.3,726438.7,0.00899844
1606996800000,1.0316,1.0442,1.008,1.0084,725134.9,1607011199999,742890.803734,3866,384081.2,393996.0,-0.02248934
1607011200000,1.0113,1.0164,0.9872,1.012,550497.8,1607025599999,552123.570147,2726,249273.4,250225.9,0.00357001
1607025600000,1.011,1.0281,1.0,1.0187,749447.9,1607039999999,761464.4986609998,3981,465692.9,473588.7,0.00662055
1607040000000,1.0162,1.0895,1.007,1.0663,1829948.1,1607054399999,1937140.213643,9334,986044.1,1042004.4,0.04672622
1607054400000,1.0662,1.139,1.0521,1.1115,1947686.8,1607068799999,2152001.265403,10062,990264.9,1094514.1,0.04238957
1607068800000,1.1104,1.1283,1.023,1.0258,1757122.4,1607083199999,1876468.576799,9692,814858.9,868827.6,-0.07710301
1607083200000,1.0261,1.09,1.02,1.0413,1285745.2,1607097599999,1345487.281488,7419,617784.7,647321.8,0.01511016
1607097600000,1.0413,1.0518,1.0146,1.0447,852703.3,1607111999999,879665.014018,4911,426895.2,440457.4,0.00326515
1607112000000,1.0438,1.0438,0.92,0.938,2289932.4,1607126399999,2221891.829465,10045,969803.3,936050.7,-0.10213458
1607126400000,0.9338,0.9607,0.9138,0.956,1332674.1,1607140799999,1248218.99913,6810,598649.9,561024.0,0.01918977
1607140800000,0.9565,0.9987,0.9467,0.9854,798930.6,1607155199999,778651.4420060002,5326,424876.5,414149.9,0.03075314
1607155200000,0.985,1.017,0.9691,0.9825,830378.7,1607169599999,826907.4541109998,5838,439772.8,438749.7,-0.00294297
1607169600000,0.9849,1.04,0.9787,1.0169,1807866.7,1607183999999,1819922.098795,7122,892776.4,899210.3,0.03501272
1607184000000,1.0169,1.0227,0.9862,1.0031,699313.7,1607198399999,701780.620669,4112,235689.2,236792.0,-0.01357066
1607198400000,1.003,1.01,0.9851,1.0086,364749.1,1607212799999,363575.399076,2044,189773.5,189226.8,0.005483
1607212800000,1.0086,1.02,0.98,0.9949,606436.1,1607227199999,607096.069658,3327,281407.3,282384.4,-0.01358318
1607227200000,0.9953,1.0243,0.9916,1.0235,417815.0,1607241599999,420969.720731,2291,182001.5,183569.7,0.02874661
1607241600000,1.0245,1.06,0.997,1.013,1292654.8,1607255999999,1327012.063699,6448,614032.0,629815.8,-0.01025892
1607256000000,1.012,1.0123,0.9451,0.9684,1138548.0,1607270399999,1109014.710905,5413,500711.9,489110.0,-0.04402764
1607270400000,0.9679,0.9849,0.96,0.9805,434641.0,1607284799999,422449.497855,2157,285545.8,277662.2,0.01249484
1607284800000,0.9804,0.99,0.9631,0.9815,248721.6,1607299199999,243780.300734,1632,142491.4,139823.7,0.00101989
1607299200000,0.9857,0.9899,0.9481,0.977,196641.4,1607313599999,192110.946813,1521,73116.4,71489.3,-0.00458482
1607313600000,0.977,0.997,0.9698,0.9907,291344.2,1607327999999,287836.290878,1668,165198.1,163166.2,0.01402252
1607328000000,0.9914,0.9914,0.9595,0.9619,388074.5,1607342399999,378494.161141,1822,155148.0,151345.6,-0.02907035
1607342400000,0.9644,1.0076,0.9629,0.9991,638521.3,1607356799999,631434.311343,3846,335988.5,332086.2,0.03867346
1607356800000,1.0007,1.0167,0.9559,0.959,695787.3,1607371199999,687548.7516930001,3945,328227.9,325072.0,-0.04013612
1607371200000,0.959,0.97,0.9505,0.9668,331504.8,1607385599999,318203.21217,2043,192480.0,185055.1,0.00813347
1607385600000,0.9656,0.9694,0.93,0.9386,480253.3,1607399999999,455777.141097,2267,196111.6,186686.1,-0.02916839
1607400000000,0.9402,0.9486,0.8984,0.9129,1143141.1,1607414399999,1053130.823972,4975,488976.6,449592.7,-0.02738121
1607414400000,0.9135,0.9197,0.8746,0.8838,2108459.8,1607428799999,1881963.203842,9002,1109190.4,989291.6,-0.03187644
1607428800000,0.8838,0.907,0.87,0.8955,895371.6,1607443199999,798236.1953659998,4398,409955.7,365281.7,0.01323829
1607443200000,0.8942,0.9104,0.8872,0.8912,477755.9,1607457599999,430012.766473,2757,185650.3,167101.6,-0.00480179
1607457600000,0.8909,0.8909,0.8279,0.8404,1989431.7,1607471999999,1701835.858805,7851,822288.9,703324.9,-0.0570018
1607472000000,0.8404,0.8724,0.8283,0.8678,704391.3,1607486399999,598187.584017,3417,414319.0,351712.8,0.03260352
1607486400000,0.8695,0.8925,0.82,0.8322,1426514.8,1607500799999,1231717.305302,5163,643843.2,555161.9,-0.04102328
1607500800000,0.8332,0.89,0.8069,0.8855,1543987.4,1607515199999,1299820.985834,5418,673824.7,569091.7,0.0640471
1607515200000,0.8836,0.9094,0.8784,0.8975,753407.5,1607529599999,674176.561014,3474,382061.2,341790.0,0.01355167
1607529600000,0.8975,0.92,0.8824,0.8959999999999999,506948.0,1607543999999,454273.144098,2354,269044.0,241553.4,-0.00167131
1607544000000,0.8999,0.932,0.8931,0.895,814422.4,1607558399999,741553.800685,3664,459411.8,418165.0,-0.00111607
1607558400000,0.8941,0.9009,0.8829,0.8848,342290.6,1607572799999,304817.137547,2911,137611.7,122566.7,-0.01139665
1607572800000,0.8851,0.8919,0.8540000000000001,0.8635,602708.9,1607587199999,524108.60705,3195,296416.9,257524.7,-0.02407324
1607587200000,0.8634,0.8883,0.8466,0.8544,720810.7,1607601599999,626260.7989909999,3258,310946.5,269699.4,-0.01053851
1607601600000,0.853,0.8659,0.8365,0.8528,631146.6,1607615999999,536554.324786,2594,348173.1,296055.1,-0.00187266
1607616000000,0.8518,0.8987,0.8492,0.8972,763391.4,1607630399999,666058.1535939999,3634,321279.8,280969.2,0.05206379
1607630400000,0.8985,0.9075,0.875,0.8768,644651.3,1607644799999,574070.984404,2765,345548.2,307183.1,-0.02273741
1607644800000,0.8769,0.8794,0.8224,0.8518,1996609.1,1607659199999,1682178.026237,6918,970880.7,817196.8,-0.02851277
1607659200000,0.8517,0.8599,0.8143,0.8245,1564531.4,1607673599999,1310240.793897,5322,740387.8,618852.8,-0.03204978
1607673600000,0.826,0.8388,0.7609999999999999,0.7755,2130574.2,1607687999999,1704208.385069,8279,891573.6,715474.0,-0.05942996
1607688000000,0.7755,0.8428,0.7713,0.8371,1746527.4,1607702399999,1419649.355652,7918,930192.2,754601.4,0.07943262
1607702400000,0.8346,0.8420000000000001,0.797,0.8028,684344.5,1607716799999,557528.811349,3856,381408.8,310916.9,-0.04097479
1607716800000,0.8037,0.8278,0.7931,0.804,716186.1,1607731199999,578736.927826,3267,298771.4,241637.1,0.00149477
1607731200000,0.8051,0.8564,0.8041,0.8472,601391.1,1607745599999,502022.369668,3433,302775.1,253363.5,0.05373134
1607745600000,0.8469,0.8782,0.8439,0.8726,454308.7,1607759999999,393536.805394,2469,244888.9,212264.6,0.02998111
1607760000000,0.8726,0.8872,0.86,0.8784,737214.9,1607774399999,644683.1337,3816,297605.3,260519.7,0.0066468
1607774400000,0.879,0.879,0.8344,0.8465,612461.6,1607788799999,523108.25396000006,2565,305763.5,261087.9,-0.03631603
1607788800000,0.8464,0.8567,0.8320000000000001,0.8539,461367.2,1607803199999,390087.273346,2080,241142.7,204000.5,0.00874188
1607803200000,0.8539,0.862,0.8444,0.852,331586.6,1607817599999,283228.287317,1662,149450.2,127753.4,-0.00222508
1607817600000,0.8521,0.8565,0.8354,0.8365,366420.1,1607831999999,309367.145958,1490,188575.3,159307.9,-0.01819249
1607832000000,0.8378,0.8793,0.8334,0.8767,646004.6,1607846399999,553970.691451,2282,383451.4,328990.4,0.04805738
1607846400000,0.8769,0.8796,0.8596,0.8681,1039206.1,1607860799999,903927.317881,3399,514185.2,447688.4,-0.00980951
1607860800000,0.87,0.8948,0.8637,0.8775,760628.8,1607875199999,670438.408111,3712,321810.8,283408.8,0.01082825
1607875200000,0.8774,0.9196,0.8763,0.9152,769208.4,1607889599999,690716.009394,2819,388380.2,348190.2,0.04296296
1607889600000,0.9149,0.9181,0.8896,0.8989,321423.1,1607903999999,289531.650712,1576,132276.2,119187.9,-0.01781031
1607904000000,0.8997,0.9072,0.8839,0.9072,306145.2,1607918399999,274152.011265,1550,107333.7,96016.1,0.00923351
1607918400000,0.9057,0.9176,0.8812,0.8862,417031.2,1607932799999,374005.776313,1836,168014.3,150976.7,-0.02314815
1607932800000,0.887,0.8958,0.865,0.8708,418993.8,1607947199999,368394.194353,2367,213705.5,187908.6,-0.01737757
1607947200000,0.8696,0.8898,0.8663,0.8898,284333.6,1607961599999,249359.012133,1328,135980.8,119454.8,0.02181902
1607961600000,0.8873,0.925,0.8723,0.9161,596506.5,1607975999999,539759.069633,2524,224578.8,203365.8,0.0295572
1607976000000,0.9161,0.9364,0.9103,0.9292,383596.8,1607990399999,354368.587043,1892,152934.4,141388.4,0.01429975
1607990400000,0.9309,0.94,0.9188,0.9242,582454.1,1608004799999,540948.108359,2642,279595.1,259800.2,-0.00538097
1608004800000,0.9259,0.9301,0.883,0.9061,679809.6,1608019199999,619411.628918,3092,309406.0,282458.7,-0.01958451
1608019200000,0.9041,0.9109,0.8899,0.9039,331893.2,1608033599999,298615.939025,1738,157283.7,141493.9,-0.00242799
1608033600000,0.903,0.9282,0.8995,0.9244,540051.0,1608047999999,494158.700293,2428,235828.8,215845.0,0.0226795
1608048000000,0.924,0.9635,0.9147,0.9407,584216.8,1608062399999,548643.318023,3093,293911.3,276412.1,0.01763306
1608062400000,0.9409,0.9497,0.904,0.915,712296.2,1608076799999,662326.669222,3437,273740.4,255024.2,-0.02732008
1608076800000,0.9149,0.916,0.865,0.8997,1220959.9,1608091199999,1092546.770035,8145,742053.1,664365.5,-0.01672131
1608091200000,0.8997,0.965,0.8966,0.9466,1053774.0,1608105599999,982027.3683,7164,655452.9,611362.8,0.05212849
1608105600000,0.9456,0.9567,0.9314,0.9417,390615.6,1608119999999,368685.83119,2185,213167.3,201184.7,-0.00517642
1608120000000,0.9404,0.994,0.9308,0.994,1022740.1,1608134399999,993281.869455,5721,596734.0,579777.5,0.05553786
1608134400000,0.9926,0.9997,0.9694,0.9973,905265.9,1608148799999,894242.084971,5781,516143.3,509980.9,0.00331992
1608148800000,0.998,1.03,0.994,1.0293,1347637.6,1608163199999,1363979.189754,8069,803891.2,813368.1,0.03208663
1608163200000,1.0289,1.0789,1.0289,1.0456,1307391.7,1608177599999,1378374.500515,6671,699048.1,736563.5,0.01583601
1608177600000,1.0435,1.1147,1.0414,1.105,1240103.6,1608191999999,1339481.393738,8171,649204.3,702070.4,0.05680949
1608192000000,1.1053,1.12,0.9984,1.0529,4271751.1,1608206399999,4494907.970682,19131,2515000.4,2650576.7,-0.04714932
1608206400000,1.0545,1.0646,1.0322,1.0476,1165872.4,1608220799999,1225862.994982,7458,631529.2,664118.2,-0.00503372
1608220800000,1.0489,1.0698,0.9548,1.0042,1465800.5,1608235199999,1519661.672049,8108,762621.7,791258.3,-0.04142803
1608235200000,1.0033,1.0172,0.9738,0.9993,700735.0,1608249599999,699810.447175,4468,276113.1,275817.9,-0.00487951
1608249600000,0.9966,1.0066,0.965,0.9892,543996.8,1608263999999,536278.656053,3431,263191.3,259322.7,-0.01010707
1608264000000,0.99,1.0398,0.987,1.038,757530.3,1608278399999,768000.833441,5310,452264.6,458728.2,0.04933279
1608278400000,1.038,1.0645,1.0008,1.0133,1064077.2,1608292799999,1109928.905599,7782,488023.1,510026.7,-0.02379576
1608292800000,1.0161,1.024,0.9825,0.9898,795889.5,1608307199999,797492.50993,2986,440450.6,441369.1,-0.02319155
1608307200000,0.9877,1.0105,0.9787,1.0001,315674.4,1608321599999,315020.906247,1961,139383.4,139065.0,0.01040614
1608321600000,0.9992,1.028,0.9919,1.0201,373496.2,1608335999999,377968.494946,2567,211613.3,214090.5,0.019998
1608336000000,1.0217,1.05,1.0184,1.048,610589.8,1608350399999,635494.205128,3802,384940.1,400819.6,0.02735026
1608350400000,1.048,1.076,1.0442,1.0567,957061.3,1608364799999,1014664.371302,4661,648976.6,687612.0,0.00830153
1608364800000,1.0578,1.09,1.0522,1.0836,524067.0,1608379199999,561400.889453,3389,306241.6,327909.8,0.02545661
1608379200000,1.0836,1.11,1.0642,1.0788,725435.4,1608393599999,789646.766099,3733,407505.3,444392.9,-0.00442968
1608393600000,1.0799,1.1047,1.0656,1.1047,619962.7,1608407999999,670758.410768,3260,350106.1,378594.6,0.02400816
1608408000000,1.1047,1.1065,1.0458,1.0525,640954.1,1608422399999,690397.574687,3107,216996.6,233075.3,-0.04725265
1608422400000,1.0514,1.0525,1.0251,1.0287,313340.2,1608436799999,324884.270512,1613,150292.6,155964.3,-0.02261283
1608436800000,1.0269,1.0549,1.0206,1.0498,334260.9,1608451199999,347644.132346,1525,149359.9,155383.2,0.02051132
1608451200000,1.0498,1.051,1.02,1.0346,313169.2,1608465599999,325046.924567,2095,154598.1,160552.7,-0.01447895
1608465600000,1.0317,1.0437,1.0147,1.0355,381898.0,1608479999999,392858.685783,2095,205004.4,211202.9,0.0008699
1608480000000,1.0348,1.049,1.006,1.0082,423904.0,1608494399999,436094.021047,2539,192694.1,198713.5,-0.02636408
1608494400000,1.0077,1.0131,0.9608,0.9784,784359.9,1608508799999,773121.860922,3655,359666.4,354283.0,-0.02955763
1608508800000,0.9788,1.0172,0.9677,1.0038,497841.3,1608523199999,498810.717965,2612,246402.0,247252.5,0.02596075
1608523200000,1.0031,1.0098,0.9591,0.9734,694798.0,1608537599999,677865.047251,2782,325903.6,317562.1,-0.03028492
1608537600000,0.9736,0.9736,0.9023,0.9059,1236346.5,1608551999999,1147681.772414,5347,592584.6,551462.8,-0.06934457
1608552000000,0.9057,0.9352,0.8912,0.92,505835.6,1608558444737,458853.243412,2130,215132.2,195369.9,0.01556463
1608566400000,0.92,0.9311,0.9119,0.9214,510059.8,1608580799999,470171.137737,2682,245140.9,226088.5,0.00152174
1608580800000,0.9223,0.9322,0.8963,0.8963,706223.0,1608595199999,648599.273367,3679,276105.0,253805.1,-0.02724115
1608595200000,0.898,0.9171,0.8732,0.8995,900194.6,1608609599999,804259.152775,4021,410149.0,365812.7,0.00357023
1608609600000,0.8999,0.9112,0.8505,0.8795,729170.7,1608623999999,646062.79236,4707,272510.0,241570.7,-0.02223457
1608624000000,0.878,0.9127,0.8541,0.9094,708665.0,1608638399999,629337.494536,4800,347555.1,308608.7,0.03399659
1608638400000,0.91,0.954,0.9062,0.9523,1040918.7,1608652799999,973533.83362,5414,480107.3,448720.4,0.04717396
1608652800000,0.9534,0.9612,0.9237,0.9263,552293.9,1608667199999,520254.781477,3872,221455.0,208031.4,-0.02730232
1608667200000,0.9278,0.94,0.9,0.9165,542915.5,1608681599999,496320.345523,3691,289697.6,264503.4,-0.01057973
1608681600000,0.9165,0.9345,0.894,0.9309,701429.8,1608695999999,644855.824801,4420,383895.1,353595.5,0.01571195
1608696000000,0.9309,0.9696,0.9131,0.9622,839736.3,1608710399999,785808.480333,5342,335228.6,313469.9,0.03362338
1608710400000,0.9621,0.9875,0.9034,0.9388,2125008.3,1608724799999,2033436.089281,10904,1021536.2,978078.7,-0.02431927
1608724800000,0.9383,1.0068,0.9271,0.975,1019718.1,1608739199999,991405.738583,6273,470593.4,457290.0,0.03855986
1608739200000,0.9751,0.9956,0.9632,0.9716,817161.7,1608753599999,801464.417044,5467,356272.5,348873.8,-0.00348718
1608753600000,0.9728,1.0,0.8104,0.8733,2548915.2,1608767999999,2275554.327553,11548,1178817.4,1055400.7,-0.10117332
1608768000000,0.8739,0.906,0.846,0.8521,2074872.9,1608782399999,1797210.270594,8596,990620.4,856961.0,-0.02427574
1608782400000,0.8522,0.9,0.8425,0.8703,672281.1,1608796799999,576139.984219,3761,315182.8,270088.0,0.021359
1608796800000,0.8726,0.965,0.867,0.8906,643696.8,1608811199999,572277.333638,3522,345700.9,308323.2,0.02332529
1608811200000,0.8905,0.9219,0.8746,0.899,879267.9,1608825599999,790074.152342,4413,496466.4,445555.2,0.00943184
1608825600000,0.9002,0.9143,0.8879,0.9075,253870.7,1608839999999,229250.926035,1837,135724.5,122609.1,0.00945495
1608840000000,0.9083,0.941,0.835,0.9259,587057.0,1608854399999,540088.607743,3200,268209.7,247011.8,0.02027548
1608854400000,0.9253,0.9417,0.9128,0.915,284118.2,1608868799999,262490.032803,1573,125037.2,115703.4,-0.01177233
1608868800000,0.9136,0.9271,0.909,0.9218,188069.1,1608883199999,172190.512637,954,83637.1,76567.4,0.00743169
1608883200000,0.9213,0.9629,0.9213,0.9519,583620.9,1608897599999,548552.199496,2718,305617.9,287241.2,0.0326535
1608897600000,0.952,0.9579,0.8979,0.9014,623994.0,1608911999999,579170.995529,3089,257461.4,238740.6,-0.05305179
1608912000000,0.9027,0.9274,0.9,0.9237,825135.7,1608926399999,753343.376878,3967,438724.0,400773.3,0.02473929
1608926400000,0.9263,0.93,0.9026,0.9238,306066.8,1608940799999,281557.237361,1601,149878.3,138108.7,0.00010826
1608940800000,0.924,0.9351,0.89,0.9264,570469.6,1608955199999,526610.58224,2561,261673.6,241932.8,0.00281446
1608955200000,0.9268,0.9273,0.9043,0.9094,200155.0,1608969599999,183316.804424,1111,77305.9,70817.3,-0.0183506
1608969600000,0.9094,0.9211,0.8881,0.9018,980394.8,1608983999999,882726.087417,3851,389378.4,350550.9,-0.00835716
1608984000000,0.9026,0.9042,0.8568,0.8621,716768.7,1608998399999,628783.993695,3125,328698.5,288509.4,-0.04402306
1608998400000,0.8622,0.891,0.8591,0.8803,1009985.5,1609012799999,885917.510928,4116,442513.5,388441.1,0.02111124
1609012800000,0.8794,0.8961,0.8694,0.8756,517551.9,1609027199999,456019.677086,2297,246397.3,217257.9,-0.00533909
1609027200000,0.8755,0.9174,0.8722,0.9028,438565.2,1609041599999,393838.673893,2270,244104.8,219080.6,0.03106441
1609041600000,0.9041,0.9195,0.8951,0.9163,356149.5,1609055999999,322785.289908,1708,177196.8,160688.9,0.01495348
1609056000000,0.9156,0.9182,0.853,0.8611,1420886.9,1609070399999,1247952.900848,4659,664673.3,584570.3,-0.06024228
1609070400000,0.8599,0.95,0.8383,0.9238,1445534.0,1609084799999,1279249.184892,5771,778574.0,690243.8,0.07281384
1609084800000,0.9257,0.973,0.9146,0.969,1048225.9,1609099199999,987012.988101,4280,555171.0,522450.6,0.04892834
1609099200000,0.9708,0.9708,0.8805,0.8973,1228130.7,1609113599999,1119876.003784,5065,614635.6,560816.8,-0.07399381
1609113600000,0.8973,0.9896,0.8859,0.964,1949213.4,1609127999999,1858308.331494,6596,785517.9,749435.2,0.07433411
1609128000000,0.9647,1.0042,0.9592,1.0004,610211.9,1609142399999,599618.433424,2866,311602.2,306213.1,0.03775934
1609142400000,1.0004,1.036,0.98,1.0321,1310400.5,1609156799999,1328859.052406,5649,567376.5,574673.4,0.03168733
1609156800000,1.0322,1.0362,0.984,0.9892,742849.4,1609171199999,746476.403594,4432,384932.0,386871.5,-0.04156574
1609171200000,0.9922,1.0603,0.9845,1.0501,1360825.4,1609185599999,1410495.270496,7012,600901.7,622919.9,0.0615649
1609185600000,1.0505,1.0546,1.0004,1.0383,619750.7,1609199999999,635472.816429,4109,303660.1,311467.1,-0.01123703
1609200000000,1.0381,1.0631,1.0084,1.0109,1056478.8,1609214399999,1091196.643214,5906,484025.9,499090.7,-0.02638929
1609214400000,1.0113,1.0204,0.9331,0.9922,2462135.2,1609228799999,2408012.192761,7986,1314413.0,1285086.9,-0.01849837
1609228800000,0.993,1.0339,0.986,1.0094,692821.9,1609243199999,700429.036369,3418,337460.0,341155.2,0.01733521
1609243200000,1.0088,1.052,0.99,0.9931,1207953.2,1609257599999,1230784.37499,5305,570569.1,580258.5,-0.01614821
1609257600000,0.9912,1.1242,0.9691,1.1004,2288155.3,1609271999999,2415039.361781,9085,1068878.9,1130227.1,0.10804551
1609272000000,1.1014,1.2336,1.0973,1.2009,3513806.6,1609286399999,4097929.178935,16626,1642188.4,1916055.5,0.09133043
1609286400000,1.2004,1.22,1.1355,1.2009,1411384.0,1609300799999,1665275.472386,6823,701797.1,827440.7,0.0
